lccn/sn93060412/1888-12-29,2,13,5,8
lccn/sn93060416/1897-05-29,1,17,17,0
lccn/sn84026909/1870-08-24,2,4,0,4
lccn/sn87076552/1917-09-07,1,1,2,-1
lccn/sn84026909/1871-01-18,2,10,3,7
lccn/sn84026909/1871-01-25,1,0,0,0
lccn/sn84026909/1871-02-15,1,0,0,0
lccn/sn84026909/1871-03-29,1,0,0,0
lccn/sn84026909/1871-05-03,2,10,2,8
lccn/sn84026909/1871-05-10,2,8,2,6
lccn/sn84026909/1871-05-24,1,0,0,0
lccn/sn84026909/1871-06-07,2,6,1,5
lccn/sn84026909/1871-06-14,1,0,0,0
lccn/sn84026909/1871-07-05,2,14,9,5
lccn/sn84026909/1871-07-12,2,11,2,9
lccn/sn86053240/1854-10-04,2,8,4,4
lccn/sn84026923/1869-11-24,2,14,6,8
lccn/sn93067705/1881-06-04,2,15,4,11
lccn/sn87076552/1915-12-17,2,7,2,5
lccn/sn86053067/1878-05-21,2,10,7,3
lccn/sn85032490/1888-04-24,1,2,2,0
lccn/sn85032490/1886-11-28,2,10,5,5
lccn/sn85032490/1887-10-30,2,14,1,13
lccn/sn84028140/1899-06-20,2,5,1,4
lccn/sn84028140/1900-06-20,2,9,3,6
lccn/sn86071158/1894-12-10,2,3,1,2
lccn/sn86071158/1895-03-31,1,7,9,-2
lccn/sn86071158/1891-05-23,1,7,11,-4
lccn/sn86071158/1894-09-23,2,20,2,18
lccn/sn86071158/1894-06-06,2,8,1,7
lccn/sn82015679/1891-07-24,2,15,5,10
lccn/sn83045462/1907-09-27,1,11,18,-7
lccn/sn82015679/1899-10-22,2,15,1,14
lccn/sn83045462/1907-11-21,1,2,4,-2
lccn/sn89064939/1889-05-22,1,10,14,-4
lccn/sn82015679/1899-07-02,2,10,5,5
lccn/sn84024283/1888-11-01,2,11,3,8
lccn/sn83045462/1907-10-20,2,6,0,6
lccn/sn99021999/1921-05-02,1,0,0,0
lccn/sn82016014/1915-03-12,2,21,12,9
lccn/sn82016014/1914-08-01,1,4,9,-5
lccn/sn82016014/1914-11-10,1,6,10,-4
lccn/sn82016014/1915-10-16,2,8,5,3
lccn/sn85066387/1896-08-02,2,13,2,11
lccn/sn85066387/1896-08-03,2,16,2,14
lccn/sn85066387/1896-08-13,1,5,18,-13
lccn/sn82016014/1915-05-24,2,13,3,10
lccn/sn82016014/1915-06-02,2,5,3,2
lccn/sn82016014/1916-11-13,1,0,0,0
lccn/sn85066387/1896-12-20,1,0,0,0
lccn/sn83045462/1923-02-24,2,9,5,4
lccn/sn83045462/1923-01-24,1,0,1,-1
lccn/sn84027670/1878-01-31,2,9,5,4
lccn/sn84027670/1878-03-28,2,18,3,15
lccn/sn84027670/1878-05-23,1,1,1,0
lccn/sn84027670/1878-11-28,1,7,7,0
lccn/sn84027670/1880-11-18,2,10,5,5
lccn/sn84027670/1881-12-08,2,6,5,1
lccn/sn99021999/1920-02-07,1,0,2,-2
lccn/sn83045462/1923-09-03,1,2,3,-1
lccn/sn83045462/1923-05-05,2,6,0,6
lccn/sn83045462/1923-04-16,1,6,7,-1
lccn/sn83045462/1923-05-13,1,4,4,0
lccn/sn87052181/1899-06-03,1,6,15,-9
lccn/sn87052181/1900-03-10,1,5,6,-1
lccn/sn87052181/1901-03-30,1,0,0,0
lccn/sn90059522/1892-08-26,2,11,3,8
lccn/sn90059522/1893-06-13,1,15,17,-2
lccn/sn87052181/1909-08-21,1,4,7,-3
lccn/sn90059522/1886-02-17,1,3,3,0
lccn/sn87055779/1914-09-28,1,5,10,-5
lccn/sn87055779/1914-09-07,2,7,5,2
lccn/sn87055779/1914-09-10,1,2,5,-3
lccn/sn87055779/1914-10-19,2,7,4,3
lccn/sn87055779/1913-12-13,1,6,10,-4
lccn/sn87055779/1914-05-27,2,9,2,7
lccn/sn86058226/1920-04-21,2,25,2,23
lccn/sn86058226/1920-02-26,2,9,6,3
lccn/sn86058226/1921-12-14,2,8,0,8
lccn/sn87055779/1913-12-06,2,5,2,3
lccn/sn90059523/1899-05-21,1,1,1,0
lccn/sn90059523/1899-06-17,2,5,4,1
lccn/sn90059523/1899-07-24,2,15,6,9
lccn/sn85026309/1864-01-13,2,4,1,3
lccn/sn84026912/1902-12-17,1,0,0,0
lccn/sn84026897/1883-02-01,2,6,0,6
lccn/sn85026309/1866-08-22,1,1,1,0
lccn/sn85026309/1866-08-29,1,1,1,0
lccn/sn85026309/1866-09-05,1,2,2,0
lccn/sn84026965/1873-06-26,2,14,4,10
lccn/sn84026965/1871-11-09,2,7,3,4
lccn/sn84026965/1868-04-29,1,0,0,0
lccn/sn93067846/1901-02-27,2,9,8,1
lccn/sn93067846/1891-06-10,1,7,7,0
lccn/sn93067846/1891-09-23,2,16,6,10
lccn/sn93067846/1887-11-23,2,10,4,6
lccn/sn93067846/1913-03-29,2,8,6,2
lccn/sn86063760/1912-03-06,1,3,3,0
lccn/sn85033673/1876-05-10,1,7,7,0
lccn/sn85033673/1875-01-06,1,8,8,0
lccn/sn85033673/1877-09-17,1,0,0,0
lccn/sn91068476/1907-08-27,1,3,3,0
lccn/sn85038615/1912-02-01,1,4,8,-4
lccn/sn85038615/1912-02-02,2,8,7,1
lccn/sn85038615/1912-04-07,1,0,0,0
lccn/sn91068476/1905-05-23,2,11,6,5
lccn/sn85038615/1912-05-24,2,6,5,1
lccn/sn85038615/1912-04-28,1,0,14,-14
lccn/sn83025308/1891-08-16,1,1,15,-14
lccn/sn95079220/1905-03-10,2,16,7,9
lccn/sn83025316/1913-01-30,1,5,7,-2
lccn/sn85038615/1912-06-16,1,4,4,0
lccn/sn84038114/1882-08-01,1,0,0,0
lccn/sn85049554/1908-05-23,1,9,9,0
lccn/sn85049554/1906-10-25,2,9,4,5
lccn/sn85049554/1908-01-28,2,11,10,1
lccn/sn84022472/1909-04-24,2,14,2,12
lccn/sn99021999/1908-10-09,2,9,4,5
lccn/sn85049554/1909-01-12,2,11,7,4
lccn/sn85049554/1908-10-29,1,8,8,0
lccn/sn85049554/1906-04-28,1,2,11,-9
lccn/sn85049554/1906-07-28,1,6,8,-2
lccn/sn85049554/1906-08-27,2,7,3,4
lccn/sn82016014/1907-06-20,2,17,2,15
lccn/sn99021999/1910-01-30,1,8,13,-5
lccn/sn84020558/1902-06-01,2,4,2,2
lccn/sn99021999/1909-10-29,2,5,2,3
lccn/sn99021999/1909-10-18,2,19,7,12
lccn/sn99021999/1909-02-08,2,10,3,7
lccn/sn82016014/1908-02-05,2,17,1,16
lccn/sn95047299/1913-12-05,1,6,12,-6
lccn/sn95047299/1915-01-15,2,8,3,5
lccn/sn95047299/1913-10-31,1,4,10,-6
lccn/sn82016014/1908-11-07,1,2,5,-3
lccn/sn99021999/1910-02-27,2,9,2,7
lccn/sn82016014/1907-08-21,2,11,5,6
lccn/sn95047297/1904-09-09,2,10,3,7
lccn/sn99021999/1909-06-14,2,19,6,13
lccn/sn82016014/1908-05-23,1,2,2,0
lccn/sn82016014/1908-05-30,2,9,3,6
lccn/sn82016014/1908-05-26,2,12,4,8
lccn/sn82016014/1908-05-27,1,4,4,0
lccn/sn82016014/1908-05-28,2,10,2,8
lccn/sn82016014/1908-06-30,1,5,7,-2
lccn/sn95047297/1902-09-18,2,10,8,2
lccn/sn92051227/1922-12-18,2,5,1,4
lccn/sn87062082/1879-10-31,2,18,6,12
lccn/sn99021999/1909-07-04,2,11,7,4
lccn/sn92051227/1922-09-26,1,3,5,-2
lccn/sn99021999/1909-01-24,1,5,7,-2
lccn/sn83045462/1907-04-09,1,18,19,-1
lccn/sn83045462/1907-04-11,2,4,0,4
lccn/sn83045462/1907-05-13,2,13,5,8
lccn/sn83045462/1907-06-05,1,13,19,-6
lccn/sn83045462/1907-02-27,2,5,2,3
lccn/sn83045462/1906-12-05,1,0,0,0
lccn/sn89064939/1884-09-24,2,7,5,2
lccn/sn89064939/1884-10-01,2,11,3,8
lccn/sn89064939/1884-10-15,2,5,3,2
lccn/sn83045462/1907-08-17,1,5,7,-2
lccn/sn83045462/1906-10-18,2,12,4,8
lccn/sn83045462/1906-09-25,2,13,3,10
lccn/sn83045462/1906-09-25,2,14,9,5
lccn/sn89067390/1907-02-21,2,20,2,18
lccn/sn84024283/1899-06-01,2,11,4,7
lccn/sn83045462/1906-02-14,2,4,3,1
lccn/sn92053934/1903-03-04,2,18,3,15
lccn/sn89064939/1879-07-02,2,11,5,6
lccn/sn82015679/1899-06-17,1,1,5,-4
lccn/sn84024283/1890-12-04,2,8,2,6
lccn/sn85038411/1918-02-16,2,2,1,1
lccn/sn85038411/1917-05-02,2,8,4,4
lccn/sn83045462/1910-02-12,1,3,14,-11
lccn/sn91099608/1882-06-16,2,13,7,6
lccn/sn83045462/1917-04-23,2,6,4,2
lccn/sn85042303/1918-04-29,1,0,0,0
lccn/sn99062049/1909-11-05,1,1,4,-3
lccn/sn91099608/1880-05-01,1,5,5,0
lccn/sn85038411/1919-12-15,1,4,12,-8
lccn/sn85038411/1919-12-19,2,37,16,21
lccn/sn85038411/1919-10-18,1,0,3,-3
lccn/sn2001063133/1894-10-,1,4,5,-1
lccn/sn98066406/1906-09-14,1,4,5,-1
lccn/sn92053933/1920-04-14,1,4,4,0
lccn/sn83045462/1913-12-15,2,7,4,3
lccn/sn98066406/1909-03-26,2,8,4,4
lccn/sn98066406/1908-02-14,1,3,9,-6
lccn/sn95073194/1911-05-24,2,7,5,2
lccn/sn83045462/1914-03-15,2,5,2,3
lccn/sn83045462/1914-01-08,2,12,2,10
lccn/sn83045462/1914-01-17,2,14,7,7
lccn/sn83045462/1913-10-24,1,4,5,-1
lccn/sn85025431/1881-09-28,2,14,2,12
lccn/sn97070614/1914-06-12,2,3,1,2
lccn/sn83045462/1913-04-27,2,10,2,8
lccn/sn83045462/1913-04-28,2,15,7,8
lccn/sn92053934/1919-02-13,1,2,4,-2
lccn/sn83045462/1913-06-10,2,9,5,4
lccn/sn83045462/1913-06-03,1,5,6,-1
lccn/sn83045462/1914-06-13,1,6,9,-3
lccn/sn92053934/1918-05-16,2,12,9,3
lccn/sn92053934/1918-08-22,2,10,3,7
lccn/sn85025431/1888-10-24,1,2,9,-7
lccn/sn85025431/1888-10-24,1,3,11,-8
lccn/sn92053934/1918-05-04,1,3,3,0
lccn/sn92053933/1920-08-20,2,2,1,1
lccn/sn82015104/1893-10-09,1,4,7,-3
lccn/sn82015104/1895-07-26,2,22,10,12
lccn/sn85042462/1908-04-28,2,14,7,7
lccn/sn85042462/1908-03-18,1,6,8,-2
lccn/sn92053933/1920-05-14,1,7,7,0
lccn/sn99021999/1888-08-10,1,3,7,-4
lccn/sn99021999/1889-02-22,1,12,14,-2
lccn/sn99021999/1888-08-22,1,5,6,-1
lccn/sn99021999/1888-04-26,2,12,6,6
lccn/sn82015104/1895-05-30,1,4,4,0
lccn/sn99021999/1884-09-10,2,9,4,5
lccn/sn99021999/1885-07-04,2,14,3,11
lccn/sn97070614/1913-07-18,2,19,1,18
lccn/sn99021999/1884-08-08,1,1,5,-4
lccn/sn99021999/1903-12-17,2,17,10,7
lccn/sn99021999/1903-10-11,2,5,0,5
lccn/sn99021999/1904-01-22,1,6,11,-5
lccn/sn84038306/1901-02-13,1,3,7,-4
lccn/sn84038306/1899-08-23,2,6,3,3
lccn/sn99021999/1904-05-20,1,1,12,-11
lccn/sn99021999/1904-04-15,2,11,10,1
lccn/sn99021999/1904-03-16,1,2,9,-7
lccn/sn99021999/1904-05-08,2,19,10,9
lccn/sn99021999/1903-07-15,2,9,4,5
lccn/sn95047324/1908-03-26,2,7,2,5
lccn/sn95026908/1916-01-27,2,9,0,9
lccn/sn85042461/1896-08-10,2,7,5,2
lccn/sn85042461/1895-04-17,2,40,26,14
lccn/sn85042461/1895-04-19,2,15,2,13
lccn/sn85042461/1895-03-20,2,10,6,4
lccn/sn85042461/1898-08-04,2,9,6,3
lccn/sn85042461/1895-01-01,2,11,2,9
lccn/sn85042461/1894-11-17,2,6,5,1
lccn/sn85042461/1895-06-06,2,4,1,3
lccn/sn85042461/1894-01-17,2,22,11,11
lccn/sn84038306/1904-04-27,2,15,11,4
lccn/sn84038306/1907-08-28,1,1,5,-4
lccn/sn84038306/1910-03-02,2,39,13,26
lccn/sn84020657/1915-11-15,1,0,0,0
lccn/sn84038306/1908-10-07,2,7,5,2
lccn/sn85042461/1894-05-21,2,15,2,13
lccn/sn99021999/1905-02-22,2,12,5,7
lccn/sn99021999/1905-02-26,1,3,8,-5
lccn/sn82016014/1901-12-03,2,11,9,2
lccn/sn82016014/1901-04-10,1,6,11,-5
lccn/sn99021999/1905-04-05,1,3,14,-11
lccn/sn85066387/1898-12-31,1,4,9,-5
lccn/sn82014635/1901-04-05,2,12,6,6
lccn/sn82014635/1901-05-25,2,9,7,2
lccn/sn82014635/1901-05-26,2,16,8,8
lccn/sn82014635/1901-06-01,2,8,0,8
lccn/sn99021999/1893-04-30,2,14,0,14
lccn/2016270502/1897-05-21,2,4,3,1
lccn/2016270502/1897-09-08,2,12,2,10
lccn/sn82014635/1900-08-30,2,11,6,5
lccn/sn84020558/1921-03-23,2,7,0,7
lccn/sn85066387/1898-09-11,2,12,3,9
lccn/sn85066387/1898-09-18,1,11,25,-14
lccn/sn82014635/1898-12-17,2,12,4,8
lccn/sn82014635/1899-01-15,2,9,6,3
lccn/sn99021999/1895-05-31,2,8,3,5
lccn/sn85066387/1898-03-06,2,4,2,2
lccn/sn85066387/1898-03-06,2,16,3,13
lccn/sn99021999/1893-02-12,2,8,6,2
lccn/sn94053256/1892-11-19,2,25,8,17
lccn/sn99021999/1894-05-20,2,8,0,8
lccn/sn99021999/1894-05-26,2,8,4,4
lccn/sn86058226/1922-10-28,1,3,3,0
lccn/sn83045462/1909-10-10,2,4,2,2
lccn/sn83045462/1908-04-06,1,5,7,-2
lccn/sn86058226/1918-10-28,1,4,8,-4
lccn/sn83045462/1908-03-06,1,8,10,-2
lccn/sn90059523/1897-09-02,2,4,0,4
lccn/sn90059523/1897-10-19,2,6,1,5
lccn/sn90061417/1914-03-20,2,13,5,8
lccn/sn83045462/1908-04-26,2,11,1,10
lccn/sn90061066/1887-11-15,1,0,0,0
lccn/sn83045462/1908-05-07,1,6,11,-5
lccn/sn83045462/1908-05-05,2,8,3,5
lccn/sn90061417/1916-08-25,2,4,0,4
lccn/sn90061417/1914-12-18,2,6,2,4
lccn/sn83030214/1915-03-13,2,9,3,6
lccn/sn86058226/1919-04-12,1,9,12,-3
lccn/sn83045462/1893-11-09,1,7,8,-1
lccn/sn83045462/1893-11-13,2,4,2,2
lccn/sn89066234/1904-01-09,1,5,6,-1
lccn/sn89066234/1914-03-28,1,1,8,-7
lccn/sn89066234/1916-02-12,2,11,10,1
lccn/sn89066234/1916-02-19,1,9,9,0
lccn/sn86058226/1911-04-21,2,8,3,5
lccn/sn90059523/1897-06-26,2,13,11,2
lccn/sn90059523/1897-06-27,1,8,8,0
lccn/sn90059523/1897-02-23,2,11,6,5
lccn/sn87055779/1915-05-08,2,7,4,3
lccn/sn87055779/1915-06-16,2,19,6,13
lccn/sn90059523/1896-09-13,2,4,3,1
lccn/sn90061771/1872-02-22,2,17,5,12
lccn/sn83045462/1893-05-03,2,12,2,10
lccn/sn82015104/1898-02-17,2,10,1,9
lccn/sn00065127/1904-03-18,1,8,9,-1
lccn/sn82015104/1898-02-18,1,0,0,0
lccn/sn83040340/1885-09-25,2,16,2,14
lccn/sn82015104/1896-02-22,1,9,10,-1
lccn/sn83040340/1885-12-25,2,11,3,8
lccn/sn93055779/1906-04-01,1,0,0,0
lccn/sn86058242/1918-01-05,2,5,0,5
lccn/sn83040340/1890-09-12,2,5,2,3
lccn/sn82014635/1891-10-15,2,16,3,13
lccn/sn86058242/1913-09-18,1,0,0,0
lccn/sn83040340/1885-07-10,2,12,3,9
lccn/sn85033781/1889-02-20,1,3,4,-1
lccn/sn85033781/1881-02-18,1,0,1,-1
lccn/sn95070058/1912-03-15,2,9,6,3
lccn/sn95070058/1912-03-15,2,5,3,2
lccn/sn95070058/1911-09-01,2,18,9,9
lccn/sn95070058/1911-02-17,2,10,8,2
lccn/sn92053240/1917-03-05,2,11,3,8
lccn/sn95070058/1911-10-27,1,1,13,-12
lccn/sn85042462/1910-10-06,1,4,5,-1
lccn/sn95070058/1909-03-05,2,13,3,10
lccn/sn85042462/1910-09-14,1,3,9,-6
lccn/sn85042462/1910-09-22,2,10,7,3
lccn/sn85042462/1910-09-23,2,7,6,1
lccn/sn85033781/1879-03-28,2,11,9,2
lccn/sn86075243/1896-01-10,1,5,7,-2
lccn/sn86075243/1896-02-21,2,13,5,8
lccn/sn83030431/1919-04-13,2,12,1,11
lccn/sn83030431/1919-05-25,1,1,1,0
lccn/sn83030431/1919-04-13,1,4,8,-4
lccn/sn83030431/1918-11-10,1,5,12,-7
lccn/sn83030431/1919-09-08,2,7,4,3
lccn/sn86075242/1893-09-15,2,13,7,6
lccn/sn85033078/1908-08-13,2,11,1,10
lccn/sn85033139/1911-05-11,2,23,17,6
lccn/sn85033139/1904-03-31,2,4,3,1
lccn/sn85038153/1903-10-13,2,6,1,5
lccn/sn85038153/1904-07-12,1,0,0,0
lccn/sn85038153/1904-09-13,2,7,6,1
lccn/sn85038153/1902-01-28,1,11,17,-6
lccn/sn84045030/1852-12-29,2,6,5,1
lccn/sn85042147/1839-05-22,2,15,3,12
lccn/sn84045030/1850-12-04,2,5,4,1
lccn/sn85038145/1870-06-30,2,3,0,3
lccn/sn85038145/1880-02-26,2,10,3,7
lccn/sn84038114/1882-09-04,1,9,12,-3
lccn/sn85042461/1896-05-09,1,10,14,-4
lccn/sn82014086/1909-02-08,1,0,6,-6
lccn/sn85049554/1903-11-13,2,15,7,8
lccn/sn82014086/1909-06-07,2,8,2,6
lccn/sn82014086/1909-06-26,1,6,10,-4
lccn/sn82014086/1909-09-21,2,14,13,1
lccn/sn82014086/1909-03-16,1,2,5,-3
lccn/sn82014086/1909-12-17,2,14,5,9
lccn/sn82014086/1909-12-27,2,17,6,11
lccn/sn82014086/1909-12-27,2,10,7,3
lccn/sn82014086/1909-12-28,1,5,6,-1
lccn/sn82014086/1909-04-23,2,6,2,4
lccn/sn84027621/1912-05-08,2,11,2,9
lccn/sn84027621/1912-09-18,2,9,6,3
lccn/sn85049554/1904-05-20,1,5,10,-5
lccn/sn85049554/1904-09-12,2,8,5,3
lccn/sn85049554/1905-03-02,1,6,9,-3
lccn/sn82016014/1909-11-09,1,0,0,0
lccn/sn82015536/1919-06-27,1,5,5,0
lccn/sn99021999/1913-06-18,1,8,14,-6
lccn/sn84025968/1891-04-26,2,13,7,6
lccn/sn82016014/1909-06-02,2,18,12,6
lccn/sn85042460/1889-05-18,1,3,21,-18
lccn/sn84038806/1875-12-24,2,12,4,8
lccn/sn84038806/1875-08-13,1,1,1,0
lccn/sn88053056/1902-11-11,1,3,5,-2
lccn/sn88053055/1901-07-05,1,6,6,0
lccn/sn99021999/1913-01-16,1,3,5,-2
lccn/sn92051227/1919-10-25,2,8,3,5
lccn/sn82016014/1910-10-18,2,26,20,6
lccn/sn85049554/1919-04-23,2,16,5,11
lccn/sn85049554/1919-04-26,1,3,6,-3
lccn/sn85049554/1919-12-04,2,13,10,3
lccn/sn88053046/1895-08-22,2,6,5,1
lccn/sn85049554/1920-04-28,2,2,1,1
lccn/sn85049554/1911-04-27,1,0,0,0
lccn/sn82014086/1916-11-09,2,18,3,15
lccn/sn82014086/1916-09-16,2,10,2,8
lccn/sn82014086/1916-09-21,2,9,7,2
lccn/sn82014086/1916-09-23,1,1,4,-3
lccn/sn82014086/1916-10-24,2,5,4,1
lccn/sn85050913/1922-05-22,2,13,3,10
lccn/sn82014086/1916-06-22,2,6,3,3
lccn/sn82014086/1915-11-17,1,4,17,-13
lccn/sn82014086/1915-12-04,2,7,3,4
lccn/sn82014086/1915-12-21,2,7,5,2
lccn/sn82014086/1916-01-05,1,5,15,-10
lccn/sn82014086/1915-06-11,2,3,2,1
lccn/sn82014086/1915-07-22,1,6,9,-3
lccn/sn99021999/1901-05-12,2,3,2,1
lccn/sn94052989/1894-10-04,1,6,10,-4
lccn/sn82014086/1916-01-29,2,14,8,6
lccn/sn82014086/1915-12-02,1,2,6,-4
lccn/sn82014086/1914-04-02,1,10,14,-4
lccn/sn82014086/1914-06-19,2,22,1,21
lccn/sn82014086/1914-06-23,2,13,7,6
lccn/sn82014086/1914-09-01,2,14,3,11
lccn/sn82014086/1914-06-29,2,8,1,7
lccn/sn94051692/1898-04-23,2,8,5,3
lccn/sn88053046/1896-12-24,2,17,8,9
lccn/sn82014086/1915-01-07,2,10,5,5
lccn/sn82014086/1914-03-16,2,6,4,2
lccn/sn82014086/1915-02-12,1,3,3,0
lccn/sn82014086/1915-05-14,1,0,0,0
lccn/sn82014086/1915-05-29,1,3,6,-3
lccn/sn82014086/1915-03-12,1,4,13,-9
lccn/sn82014086/1915-01-05,2,6,3,3
lccn/sn95026977/1906-09-29,2,7,3,4
lccn/sn99021999/1901-05-07,2,9,8,1
lccn/sn82014086/1916-09-02,2,10,5,5
lccn/sn82014086/1916-09-09,1,5,6,-1
lccn/sn86086852/1908-03-12,1,8,16,-8
lccn/sn85033395/1867-08-22,2,8,3,5
lccn/sn86086852/1879-02-14,1,7,7,0
lccn/sn86086770/1876-02-09,2,5,0,5
lccn/sn82015104/1897-05-20,2,4,2,2
lccn/sn82015104/1897-05-21,2,9,2,7
lccn/sn82015104/1897-04-04,1,4,8,-4
lccn/sn82015104/1897-08-04,2,14,8,6
lccn/sn82015104/1897-07-11,2,20,4,16
lccn/sn82015104/1897-07-16,2,3,2,1
lccn/sn83045462/1909-01-28,2,9,2,7
lccn/sn83045462/1909-02-03,2,6,1,5
lccn/sn82015104/1898-06-19,1,5,5,0
lccn/sn92053942/1875-06-05,2,9,3,6
lccn/sn99021999/1919-05-30,2,8,6,2
lccn/sn82015104/1898-07-24,1,3,5,-2
lccn/sn99021999/1919-01-10,2,13,6,7
lccn/sn99021999/1919-01-18,2,10,9,1
lccn/sn99021999/1918-04-21,1,0,0,0
lccn/sn82016014/1896-11-07,2,8,2,6
lccn/sn83045462/1909-03-11,2,9,8,1
lccn/sn82016014/1896-06-05,1,4,11,-7
lccn/sn85026455/1876-01-29,2,4,3,1
lccn/sn83045462/1910-06-17,2,8,4,4
lccn/sn99021999/1918-06-09,1,1,1,0
lccn/sn99021999/1918-02-10,2,7,4,3
lccn/sn83045462/1908-07-22,2,7,0,7
lccn/sn82016014/1896-12-30,2,28,14,14
lccn/sn82016014/1896-06-06,1,5,13,-8
lccn/sn82016014/1896-06-06,2,7,2,5
lccn/sn82016014/1896-06-02,1,4,8,-4
lccn/sn82016014/1896-06-03,2,12,10,2
lccn/sn82016014/1896-06-04,2,9,6,3
lccn/sn83045462/1909-01-08,2,12,0,12
lccn/sn82016014/1896-06-08,2,14,3,11
lccn/sn83045462/1909-01-09,1,4,4,0
lccn/sn83045462/1910-07-07,1,5,7,-2
lccn/sn82016014/1894-06-15,1,4,7,-3
lccn/sn83045462/1908-09-14,2,12,4,8
lccn/sn82016014/1897-03-23,2,9,4,5
lccn/sn84026497/1912-04-24,2,7,5,2
lccn/sn84026497/1912-12-18,1,3,6,-3
lccn/sn85025182/1866-01-24,2,18,17,1
lccn/sn85042345/1921-03-04,2,8,4,4
lccn/sn84026749/1918-04-23,1,0,0,0
lccn/sn83030214/1922-08-27,2,13,2,11
lccn/sn83030214/1922-09-22,2,1,0,1
lccn/sn85042345/1922-07-22,2,10,8,2
lccn/sn86081895/1897-08-19,2,20,8,12
lccn/sn88059319/1898-02-08,2,9,1,8
lccn/sn88059319/1898-08-26,1,1,7,-6
lccn/sn84020358/1895-04-06,1,7,10,-3
lccn/sn82016014/1904-08-15,2,5,2,3
lccn/sn82016014/1904-08-25,2,5,1,4
lccn/sn82016014/1904-06-23,2,30,6,24
lccn/sn99021999/1911-03-19,1,0,0,0
lccn/sn84020358/1896-04-11,1,10,12,-2
lccn/sn88059319/1903-12-25,2,12,11,1
lccn/sn82016014/1903-11-05,2,10,2,8
lccn/sn84020358/1897-08-03,2,8,7,1
lccn/sn82016014/1903-07-13,1,2,6,-4
lccn/sn85049554/1910-01-17,2,13,10,3
lccn/sn82016014/1905-05-31,2,8,3,5
lccn/sn84020358/1896-04-30,2,14,1,13
lccn/sn84020358/1898-09-09,1,31,39,-8
lccn/sn84020358/1898-11-16,2,7,4,3
lccn/sn95047298/1907-05-10,2,12,7,5
lccn/sn84020358/1897-07-06,2,11,6,5
lccn/sn84020358/1897-09-10,2,12,5,7
lccn/sn84020358/1897-12-01,2,10,4,6
lccn/sn84020358/1898-10-04,1,2,2,0
lccn/sn84020358/1898-02-17,2,7,6,1
lccn/sn84020558/1898-06-27,2,10,7,3
lccn/sn85042461/1896-02-28,1,2,6,-4
lccn/sn99021999/1911-12-26,1,8,12,-4
lccn/sn84020274/1901-05-15,2,5,3,2
lccn/sn84020274/1902-05-03,2,21,4,17
lccn/sn84020274/1902-05-29,2,11,3,8
lccn/sn84020274/1902-05-02,2,4,3,1
lccn/sn89074274/1921-03-24,1,10,14,-4
lccn/sn89074274/1919-10-09,2,6,1,5
lccn/sn84020274/1902-02-07,2,11,0,11
lccn/sn85042405/1888-09-13,1,5,10,-5
lccn/sn84020274/1904-05-12,2,10,4,6
lccn/sn89074274/1917-02-01,1,3,6,-3
lccn/sn85042243/1921-02-28,2,11,4,7
lccn/sn85042243/1922-06-19,2,17,5,12
lccn/sn85033681/1871-10-04,2,10,2,8
lccn/sn83016107/1877-09-07,2,12,6,6
lccn/sn83016107/1877-09-14,2,16,8,8
lccn/sn83016107/1877-09-28,1,0,0,0
lccn/sn83016107/1877-10-19,2,19,5,14
lccn/sn83016107/1877-11-09,2,12,0,12
lccn/sn83016107/1877-11-16,2,12,2,10
lccn/sn84022673/1876-03-10,2,14,4,10
lccn/sn85038615/1906-04-29,2,7,2,5
lccn/sn99063957/1916-03-24,1,10,19,-9
lccn/sn99063957/1916-05-15,1,9,10,-1
lccn/sn99063957/1916-05-26,2,9,2,7
lccn/sn84022673/1879-09-11,2,10,4,6
lccn/sn83045217/1921-06-11,1,0,0,0
lccn/sn83016348/1899-10-07,2,12,9,3
lccn/sn89058248/1892-06-16,1,11,12,-1
lccn/97071090/1916-05-09/e,1,2,4,-2
lccn/sn89058370/1889-06-19,2,12,6,6
lccn/sn89058370/1892-06-22,2,12,6,6
lccn/sn83016348/1897-11-06,2,2,0,2
lccn/sn83016348/1897-03-06,2,14,9,5
lccn/sn85038615/1910-05-05,2,6,2,4
lccn/sn89058128/1896-08-27,1,0,0,0
lccn/sn84031081/1908-09-26,1,0,0,0
lccn/sn83045433/1914-09-15,2,17,5,12
lccn/sn83045433/1912-04-28,2,5,4,1
lccn/sn88064476/1855-02-17,2,9,3,6
lccn/sn83045389/1921-08-22,1,4,4,0
lccn/sn88064537/1881-10-01,1,6,11,-5
lccn/sn83045433/1914-11-10,2,31,7,24
lccn/sn89055004/1910-09-23,1,4,4,0
lccn/sn84026749/1912-01-25,2,5,3,2
lccn/sn84026749/1912-01-31,2,6,4,2
lccn/sn84026749/1911-03-06,2,11,7,4
lccn/sn85052114/1909-03-24,2,5,1,4
lccn/sn85052114/1909-01-07,2,6,4,2
lccn/sn84031081/1910-03-12,2,15,6,9
lccn/sn84031081/1909-05-08,2,9,7,2
lccn/sn84031081/1910-01-10,2,7,1,6
lccn/sn87055779/1918-03-31,2,19,6,13
lccn/sn87055779/1918-04-14,2,7,2,5
lccn/sn87055779/1918-05-12,2,16,5,11
lccn/sn87055779/1918-06-30,2,4,3,1
lccn/sn87055779/1918-05-17,2,6,4,2
lccn/sn87055779/1918-04-09,2,7,6,1
